ps_id,lon,lat,x_radar,y_radar,iy,ix,velocity_mm_yr,rmse_mm,psf,corr_median,valid_pair_count,first_date,last_date,displacement_first_mm,displacement_last_mm,displacement_delta_mm,corr_mean
146,-44.06841156506932,-20.06776400076513,18675.5,1255.5,51,1052,-0.41615605,0.065440916,0.90910596,0.5619192,19,2018-07-09,2019-01-29,0.0,9.361513,9.361513,0.50500965
147,-44.07058240523503,-20.067239135421268,18756.5,1255.5,51,1133,87.676544,0.056000244,1.0786965,0.85255945,28,2018-07-09,2019-01-29,0.0,49.905033,49.905033,0.8177504
148,,,18845.5,1255.5,51,1222,79.05056,0.114960015,0.96321934,0.57814384,18,2018-07-09,2019-01-29,0.0,41.310085,41.310085,0.51056975
149,-44.07812406477367,-20.065402106717748,19007.5,1255.5,51,1384,52.350296,0.14243102,0.9957321,0.5407501,20,2018-07-09,2019-01-29,0.0,29.21472,29.21472,0.5339156
150,-44.08043962761709,-20.064877241373885,19079.5,1255.5,51,1456,45.71496,0.050863232,0.9843647,0.6392206,25,2018-07-09,2019-01-29,0.0,33.325497,33.325497,0.6409923
151,-44.08314111760108,-20.064221159694057,19167.5,1255.5,51,1544,25.347187,0.060365472,0.98837024,0.73000944,27,2018-07-09,2019-01-29,0.0,26.394985,26.394985,0.7405591
152,-44.06374827878743,-20.069076164124787,18507.5,1256.5,52,884,-32.918682,0.13690457,0.9810419,0.49106196,18,2018-07-09,2019-01-29,0.0,-27.715487,-27.715487,0.5215415
153,,,18526.5,1256.5,52,903,-20.912775,0.13090871,0.9252833,0.6381676,24,2018-07-09,2019-01-29,0.0,-17.313925,-17.313925,0.6343075
154,-44.064841739019045,-20.068813731452856,18536.5,1256.5,52,913,-38.88903,0.060263295,0.9130405,0.75468254,27,2018-07-09,2019-01-29,0.0,-20.848997,-20.848997,0.738451
155,-44.06503470258933,-20.06868251511689,18541.5,1256.5,52,918,67.3039,0.0885709,1.1140944,0.7497779,25,2018-07-09,2019-01-29,0.0,49.70076,49.70076,0.73199123
156,-44.06686785650704,-20.068288866108993,18601.5,1256.5,52,978,-23.733995,0.06329978,0.9833923,0.728383,26,2018-07-09,2019-01-29,0.0,-13.093814,-13.093814,0.68966347
157,,,18642.5,1256.5,52,1019,14.264292,0.11755437,0.9274038,0.53397894,19,2018-07-09,2019-01-29,0.0,18.271494,18.271494,0.51032203
158,-44.06889397399503,-20.06776400076513,18694.5,1256.5,52,1071,34.601494,0.062295143,0.9574932,0.5463468,21,2018-07-09,2019-01-29,0.0,20.773106,20.773106,0.54598504
159,-44.07432911455806,-20.066451837405474,18888.5,1256.5,52,1265,-50.733074,0.12553178,1.0240748,0.528404,22,2018-07-09,2019-01-29,0.0,-28.07527,-28.07527,0.539325
160,-44.08134012427842,-20.06474602503792,19113.5,1256.5,52,1490,62.904816,0.090039365,1.0280886,0.5076566,18,2018-07-09,2019-01-29,0.0,36.8004,36.8004,0.45135194
161,-44.08233710272489,-20.06448359236599,19146.5,1256.5,52,1523,-11.036312,0.06277934,0.9079745,0.6742131,26,2018-07-09,2019-01-29,0.0,-3.1267047,-3.1267047,0.6524224
162,-44.066128162820945,-20.068551298780925,18574.5,1257.5,53,951,17.110321,0.08355011,0.96374035,0.77589136,27,2018-07-09,2019-01-29,0.0,23.393196,23.393196,0.7221869
163,-44.07162762457407,-20.067239135421268,18784.5,1257.5,53,1161,70.44406,0.08103457,0.95290285,0.7586074,24,2018-07-09,2019-01-29,0.0,46.636417,46.636417,0.697997
164,-44.07304269075616,-20.066976702749336,18836.5,1257.5,53,1213,-28.264751,0.068024084,1.0130851,0.67092246,23,2018-07-09,2019-01-29,0.0,-12.089539,-12.089539,0.6106804
165,-44.08207981796451,-20.06474602503792,19136.5,1257.5,53,1513,107.81028,0.07543241,1.0151179,0.66822445,24,2018-07-09,2019-01-29,0.0,60.00141,60.00141,0.63958365
166,-44.082433584510035,-20.064614808701954,19147.5,1257.5,53,1524,43.612408,0.13261308,0.93928987,0.5899363,23,2018-07-09,2019-01-29,0.0,32.002747,32.002747,0.6191425
167,-44.06466485574629,-20.069076164124787,18530.5,1258.5,54,907,87.956635,0.100650646,0.90044063,0.7790463,27,2018-07-09,2019-01-29,0.0,57.96717,57.96717,0.7696066
168,-44.066514089961515,-20.06868251511689,18584.5,1258.5,54,961,51.331455,0.13793458,0.9424225,0.575606,22,2018-07-09,2019-01-29,0.0,28.979164,28.979164,0.5852175
169,-44.0692799011356,-20.068026433437062,18703.5,1258.5,54,1080,-50.19707,0.1411893,0.9015811,0.42512494,16,2018-07-09,2019-01-29,0.0,-25.1939,-25.1939,0.43963704
170,,,18830.5,1258.5,54,1207,9.598313,0.17255913,0.9257769,0.43826059,16,2018-07-09,2019-01-29,0.0,7.671597,7.671597,0.44674668
171,-44.07863863429443,-20.06566453938968,19022.5,1258.5,54,1399,13.559711,0.16870426,0.938034,0.5934713,24,2018-07-09,2019-01-29,0.0,1.8381495,1.8381495,0.5889863
172,-44.07886375845976,-20.06566453938968,19028.5,1258.5,54,1405,-1.7179905,0.12598309,0.9692973,0.7142298,25,2018-07-09,2019-01-29,0.0,0.9363628,0.9363628,0.6428191
173,-44.084363220212886,-20.064352376030023,19203.5,1258.5,54,1580,-8.945819,0.15312083,0.96285456,0.52420473,24,2018-07-09,2019-01-29,0.0,-16.946074,-16.946074,0.5380264
174,-44.08564964401479,-20.063958727022126,19254.5,1258.5,54,1631,58.87678,0.14294,1.0170012,0.49378312,18,2018-07-09,2019-01-29,0.0,41.33091,41.33091,0.4483238
175,-44.06611208252342,-20.068813731452856,18570.5,1259.5,55,947,30.24143,0.06746817,0.9469542,0.78877544,28,2018-07-09,2019-01-29,0.0,22.441038,22.441038,0.77360755
176,-44.06628896579618,-20.068813731452856,18575.5,1259.5,55,952,62.998676,0.09659963,0.90170395,0.7639817,28,2018-07-09,2019-01-29,0.0,43.94593,43.94593,0.73818314
177,-44.06979447065636,-20.068026433437062,18717.5,1259.5,55,1094,-20.512814,0.05086771,0.9093896,0.560211,21,2018-07-09,2019-01-29,0.0,-19.234873,-19.234873,0.55321634
178,,,18792.5,1259.5,55,1169,-33.724724,0.078764066,0.9652449,0.82915515,25,2018-07-09,2019-01-29,0.0,-17.302172,-17.302172,0.734528
179,-44.074039669202634,-20.066976702749336,18871.5,1259.5,55,1248,-6.0865097,0.11404988,0.94822294,0.42319435,15,2018-07-09,2019-01-29,0.0,1.4144547,1.4144547,0.48680744
180,-44.06439149068838,-20.06933859679672,18522.5,1260.5,56,899,-4.6203504,0.13168699,1.0373937,0.5145929,18,2018-07-09,2019-01-29,0.0,-7.5600657,-7.5600657,0.49563894
181,-44.065613593300185,-20.069076164124787,18554.5,1260.5,56,931,19.37109,0.12629488,1.0797465,0.52426386,20,2018-07-09,2019-01-29,0.0,12.126184,12.126184,0.51741606
182,-44.072335157665115,-20.0675015680932,18802.5,1260.5,56,1179,0.8597323,0.085487604,1.0040398,0.72680116,25,2018-07-09,2019-01-29,0.0,-2.49319,-2.49319,0.6646453
183,-44.07539041419463,-20.066714270077405,18914.5,1260.5,56,1291,41.77797,0.15683538,0.9317459,0.6343312,22,2018-07-09,2019-01-29,0.0,15.681944,15.681944,0.62828726
184,-44.08211197855956,-20.065139674045817,19130.5,1260.5,56,1507,6.814027,0.014790862,1.0247902,0.9105016,25,2018-07-09,2019-01-29,0.0,2.1637032,2.1637032,0.80737984
185,-44.085553162229644,-20.064352376030023,19245.5,1260.5,56,1622,-55.383213,0.14299792,0.99203366,0.4843169,18,2018-07-09,2019-01-29,0.0,-29.56713,-29.56713,0.49568528
186,-44.06712514126742,-20.068813731452856,18601.5,1261.5,57,978,114.83266,0.110252075,0.91351795,0.6039296,22,2018-07-09,2019-01-29,0.0,58.597645,58.597645,0.565816
187,,,18672.5,1261.5,57,1049,-5.2196155,0.11027642,0.90549713,0.5838348,25,2018-07-09,2019-01-29,0.0,-2.6533465,-2.6533465,0.5731924
188,-44.08214413915461,-20.065270890381782,19129.5,1261.5,57,1506,-28.672352,0.082063325,0.9633875,0.55897564,23,2018-07-09,2019-01-29,0.0,-14.873393,-14.873393,0.5670432
189,-44.08584260758507,-20.064352376030023,19255.5,1261.5,57,1632,32.120724,0.14089678,0.93142325,0.45389807,18,2018-07-09,2019-01-29,0.0,12.403239,12.403239,0.4808024
190,,,18483.5,1262.5,58,860,-9.348098,0.13051572,1.0772485,0.44969115,17,2018-07-09,2019-01-29,0.0,-24.960127,-24.960127,0.4352812
191,-44.06426284830819,-20.069732245804616,18514.5,1262.5,58,891,45.462208,0.09435019,0.9847342,0.4009375,14,2018-07-09,2019-01-29,0.0,34.4847,34.4847,0.42913046
192,-44.06696433829218,-20.069076164124787,18592.5,1262.5,58,969,144.80513,0.09637621,1.088116,0.7963935,27,2018-07-09,2019-01-29,0.0,82.305435,82.305435,0.7420929
193,,,19114.5,1262.5,58,1491,112.48219,0.17404851,1.0109975,0.56563634,21,2018-07-09,2019-01-29,0.0,65.004906,65.004906,0.53933865
194,,,19117.5,1262.5,58,1494,98.4427,0.06489812,0.92463833,0.58438694,22,2018-07-09,2019-01-29,0.0,60.857105,60.857105,0.60591716
195,-44.08854409756906,-20.06382751068616,19350.5,1262.5,58,1727,-43.654034,0.11219799,0.91336215,0.5132224,19,2018-07-09,2019-01-29,0.0,-29.237524,-29.237524,0.50508875
196,-44.06661057174666,-20.069207380460753,18579.5,1263.5,59,956,30.050688,0.10668786,0.9317541,0.6662634,20,2018-07-09,2019-01-29,0.0,29.099997,29.099997,0.57239103
197,-44.07153114278893,-20.068026433437062,18768.5,1263.5,59,1145,132.43797,0.1334222,0.9699853,0.42690644,17,2018-07-09,2019-01-29,0.0,47.97299,47.97299,0.45574108
198,-44.081919014989275,-20.065533323053714,19117.5,1263.5,59,1494,33.9323,0.07089275,0.90600324,0.76964235,27,2018-07-09,2019-01-29,0.0,33.207554,33.207554,0.7399524
199,-44.08275519046051,-20.065402106717748,19146.5,1263.5,59,1523,18.58369,0.06533818,0.9566336,0.93240774,27,2018-07-09,2019-01-29,0.0,24.557499,24.557499,0.8875119
200,-44.06378043938248,-20.070125894812513,18496.5,1264.5,60,873,-36.416588,0.08410549,0.9525016,0.56693554,21,2018-07-09,2019-01-29,0.0,-27.575407,-27.575407,0.5400196
201,-44.06606384163085,-20.069469813132685,18562.5,1264.5,60,939,-41.846237,0.07638086,0.9487555,0.73850703,26,2018-07-09,2019-01-29,0.0,-21.084913,-21.084913,0.76261425
202,,,19221.5,1264.5,60,1598,39.42161,0.06951409,0.97060335,0.54397833,23,2018-07-09,2019-01-29,0.0,17.187641,17.187641,0.5465968
203,-44.086582301271164,-20.064614808701954,19275.5,1264.5,60,1652,21.227362,0.10325372,0.9782628,0.76656365,23,2018-07-09,2019-01-29,0.0,14.904554,14.904554,0.7139599
204,-44.062912103316194,-20.070388327484444,18468.5,1265.5,61,845,31.812248,0.10160192,0.95095193,0.40435588,15,2018-07-09,2019-01-29,0.0,19.340809,19.340809,0.39925686
205,,,18621.5,1265.5,61,998,15.4558115,0.17423293,0.94103163,0.5400982,23,2018-07-09,2019-01-29,0.0,19.153124,19.153124,0.53660077
206,-44.085135074494026,-20.06500845770985,19224.5,1265.5,61,1601,125.7779,0.15951055,0.9979038,0.4805423,19,2018-07-09,2019-01-29,0.0,72.54601,72.54601,0.48354217
207,-44.08548884103955,-20.06500845770985,19235.5,1265.5,61,1612,5.6877203,0.1375613,0.96267474,0.4485783,17,2018-07-09,2019-01-29,0.0,9.790993,9.790993,0.45360976
208,-44.085939089370214,-20.064877241373885,19251.5,1265.5,61,1628,0.3622656,0.11128659,0.91143334,0.7408573,23,2018-07-09,2019-01-29,0.0,-8.03556,-8.03556,0.66175115
209,-44.062108088440006,-20.07078197649234,18439.5,1266.5,62,816,-31.777498,0.14388683,0.9062633,0.6078267,23,2018-07-09,2019-01-29,0.0,-33.02628,-33.02628,0.5849913
210,-44.0738145450373,-20.067895217101096,18847.5,1266.5,62,1224,-45.104065,0.11039718,1.012049,0.46614605,18,2018-07-09,2019-01-29,0.0,-14.614829,-14.614829,0.44539827
211,-44.07410399039273,-20.067895217101096,18857.5,1266.5,62,1234,7.7999973,0.13226543,0.9081295,0.5321094,20,2018-07-09,2019-01-29,0.0,2.6324093,2.6324093,0.52868664
212,-44.079314006790426,-20.06658305374144,19041.5,1266.5,62,1418,-7.55035,0.10400793,0.91953236,0.46690184,18,2018-07-09,2019-01-29,0.0,-19.22737,-19.22737,0.44627458
213,,,19303.5,1266.5,62,1680,19.111513,0.09914395,0.9083603,0.51049316,18,2018-07-09,2019-01-29,0.0,3.7986465,3.7986465,0.50490344
214,-44.06633720668876,-20.06986346214058,18566.5,1267.5,63,943,76.97747,0.12976427,0.90677935,0.6283137,24,2018-07-09,2019-01-29,0.0,46.831326,46.831326,0.6008248
215,-44.07326781492149,-20.068157649773028,18826.5,1267.5,63,1203,-42.16873,0.112976484,1.0386671,0.41531867,15,2018-07-09,2019-01-29,0.0,-28.130524,-28.130524,0.43597627
216,-44.07693412275691,-20.067239135421268,18958.5,1267.5,63,1335,84.33535,0.15227108,0.9158117,0.4407409,15,2018-07-09,2019-01-29,0.0,50.43486,50.43486,0.43234485
217,-44.07735221049253,-20.067239135421268,18971.5,1267.5,63,1348,9.500799,0.19305383,0.9028079,0.4746235,20,2018-07-09,2019-01-29,0.0,-0.72527975,-0.72527975,0.50034505
218,-44.08445970199803,-20.065533323053714,19194.5,1267.5,63,1571,3.0313818,0.16845267,1.1151584,0.5263682,19,2018-07-09,2019-01-29,0.0,-5.7957516,-5.7957516,0.48550853
219,-44.088126009833445,-20.064614808701954,19328.5,1267.5,63,1705,1.6761464,0.104762696,0.9452222,0.4760279,17,2018-07-09,2019-01-29,0.0,-10.771224,-10.771224,0.47091383
220,-44.08909082768487,-20.064352376030023,19364.5,1267.5,63,1741,-10.348069,0.15799598,0.94803876,0.4093421,15,2018-07-09,2019-01-29,0.0,-2.4344385,-2.4344385,0.40244824
221,-44.06567791449028,-20.070125894812513,18547.5,1268.5,64,924,21.761286,0.09327542,0.97016126,0.53158224,20,2018-07-09,2019-01-29,0.0,5.946187,5.946187,0.49101728
222,-44.06776835316837,-20.06960102946865,18610.5,1268.5,64,987,-65.78478,0.12724623,0.9052923,0.53029037,21,2018-07-09,2019-01-29,0.0,-41.557392,-41.557392,0.5248865
223,-44.06979447065636,-20.069207380460753,18691.5,1268.5,64,1068,115.462456,0.08242481,1.0453603,0.92566,25,2018-07-09,2019-01-29,0.0,59.20084,59.20084,0.8137121
224,,,18821.5,1268.5,64,1198,35.235638,0.12943852,0.93975747,0.55693483,24,2018-07-09,2019-01-29,0.0,29.004667,29.004667,0.5399153
225,-44.0738145450373,-20.068157649773028,18845.5,1268.5,64,1222,-70.92055,0.0996536,0.99264187,0.7255883,23,2018-07-09,2019-01-29,0.0,-33.42822,-33.42822,0.67245597
226,-44.07432911455806,-20.068026433437062,18863.5,1268.5,64,1240,21.825981,0.082634814,0.96575844,0.41793102,15,2018-07-09,2019-01-29,0.0,16.983223,16.983223,0.42782947
227,-44.07950697036071,-20.06684548641337,19046.5,1268.5,64,1423,21.943989,0.17550178,0.96466,0.41191202,16,2018-07-09,2019-01-29,0.0,15.359422,15.359422,0.4319459
228,-44.08577828639498,-20.065270890381782,19241.5,1268.5,64,1618,5.9991817,0.11209964,0.92231536,0.7130444,24,2018-07-09,2019-01-29,0.0,13.669435,13.669435,0.6751757
229,-44.06632112639123,-20.070125894812513,18564.5,1269.5,65,941,-41.904064,0.068070315,1.1137061,0.7182933,27,2018-07-09,2019-01-29,0.0,-24.306173,-24.306173,0.7075582
230,,,18586.5,1269.5,65,963,-5.794354,0.16883777,0.9260261,0.50236356,20,2018-07-09,2019-01-29,0.0,-9.314788,-9.314788,0.5070278
231,-44.06789699554856,-20.069732245804616,18612.5,1269.5,65,989,-55.550148,0.05332502,0.9422415,0.8219907,27,2018-07-09,2019-01-29,0.0,-29.397865,-29.397865,0.79145795
232,-44.06940854351579,-20.06933859679672,18678.5,1269.5,65,1055,-30.633476,0.13199537,0.97750914,0.60707855,23,2018-07-09,2019-01-29,0.0,-9.982275,-9.982275,0.5733132
233,-44.0854566804445,-20.065533323053714,19228.5,1269.5,65,1605,-25.032007,0.08743879,1.0078747,0.61010456,25,2018-07-09,2019-01-29,0.0,-19.216526,-19.216526,0.60795337
234,,,19252.5,1269.5,65,1629,19.272884,0.07875865,0.9347454,0.6829747,26,2018-07-09,2019-01-29,0.0,9.513326,9.513326,0.6668826
235,-44.067929156143606,-20.06986346214058,18611.5,1270.5,66,988,-96.37642,0.069270365,1.015726,0.7767682,25,2018-07-09,2019-01-29,0.0,-51.81079,-51.81079,0.75667286
236,-44.07085577029293,-20.069207380460753,18723.5,1270.5,66,1100,37.23631,0.19804652,0.9445185,0.59899276,24,2018-07-09,2019-01-29,0.0,26.980055,26.980055,0.60315216
237,-44.073621581467016,-20.06842008244496,18836.5,1270.5,66,1213,22.764057,0.10284375,0.94033104,0.4123819,14,2018-07-09,2019-01-29,0.0,9.546177,9.546177,0.4376597
238,-44.077513013467765,-20.0675015680932,18974.5,1270.5,66,1351,54.400875,0.16754878,0.96903294,0.47614366,20,2018-07-09,2019-01-29,0.0,26.3306,26.3306,0.48595047
239,-44.07912104322014,-20.067107919085302,19031.5,1270.5,66,1408,69.88268,0.055072974,0.9206604,0.756899,26,2018-07-09,2019-01-29,0.0,50.553425,50.553425,0.7180608
240,-44.08066475178242,-20.06684548641337,19081.5,1270.5,66,1458,-9.406287,0.09738726,0.9067985,0.6160674,22,2018-07-09,2019-01-29,0.0,3.793671,3.793671,0.56653154
241,-44.0822727815348,-20.066451837405474,19126.5,1270.5,66,1503,145.2079,0.122434154,0.94755656,0.6340009,23,2018-07-09,2019-01-29,0.0,97.16047,97.16047,0.5801837
242,,,19272.5,1270.5,66,1649,-62.8592,0.117161326,0.94752425,0.532137,22,2018-07-09,2019-01-29,0.0,-43.77288,-43.77288,0.5219673
243,-44.08844761578392,-20.064877241373885,19336.5,1270.5,66,1713,-15.898332,0.13494699,0.9060377,0.5560516,23,2018-07-09,2019-01-29,0.0,-10.034753,-10.034753,0.5517595
244,-44.09285361730543,-20.06382751068616,19497.5,1270.5,66,1874,-17.417221,0.18055855,1.018745,0.4581741,18,2018-07-09,2019-01-29,0.0,-3.7659667,-3.7659667,0.45534882
245,-44.06268697915086,-20.071306841836204,18453.5,1271.5,67,830,10.464292,0.16600929,0.9106533,0.44005826,18,2018-07-09,2019-01-29,0.0,3.0673902,3.0673902,0.45497316
246,-44.07043768255731,-20.06933859679672,18705.5,1271.5,67,1082,-17.986225,0.114139594,0.99088025,0.5958183,22,2018-07-09,2019-01-29,0.0,-9.761739,-9.761739,0.5924779
247,-44.07095225207807,-20.069207380460753,18727.5,1271.5,67,1104,17.551252,0.14089309,1.0239648,0.4565549,16,2018-07-09,2019-01-29,0.0,5.451779,5.451779,0.44238648
248,-44.07410399039273,-20.068551298780925,18850.5,1271.5,67,1227,44.112667,0.09726252,0.9597451,0.49936128,16,2018-07-09,2019-01-29,0.0,23.000702,23.000702,0.4731471
249,-44.09121342695801,-20.064352376030023,19437.5,1271.5,67,1814,-167.76244,0.1701673,0.90288097,0.5297473,17,2018-07-09,2019-01-29,0.0,-85.91536,-85.91536,0.48696968
250,-44.091502872313434,-20.064352376030023,19448.5,1271.5,67,1825,-78.09925,0.157943,0.9120363,0.4023424,15,2018-07-09,2019-01-29,0.0,-49.871162,-49.871162,0.39082834
251,-44.062622657960766,-20.07143805817217,18450.5,1272.5,68,827,-21.975796,0.13549244,0.933404,0.58792645,21,2018-07-09,2019-01-29,0.0,-24.641344,-24.641344,0.5359459
252,,,18505.5,1272.5,68,882,29.853025,0.08740005,0.9068657,0.60429335,22,2018-07-09,2019-01-29,0.0,14.813426,14.813426,0.5653924
253,-44.06825076209408,-20.069994678476547,18618.5,1272.5,68,995,-44.229935,0.11238957,0.93578875,0.60685885,24,2018-07-09,2019-01-29,0.0,-22.689209,-22.689209,0.57799464
254,-44.07371806325216,-20.06868251511689,18836.5,1272.5,68,1213,-16.09931,0.21221827,0.9289933,0.514987,20,2018-07-09,2019-01-29,0.0,0.16326535,0.16326535,0.49312964
255,-44.078027582988526,-20.067632784429165,18989.5,1272.5,68,1366,94.442184,0.22284389,0.9138553,0.40824974,14,2018-07-09,2019-01-29,0.0,65.113396,65.113396,0.43494752
256,-44.08069691237747,-20.066976702749336,19082.5,1272.5,68,1459,32.20109,0.10218135,0.91759133,0.5744742,20,2018-07-09,2019-01-29,0.0,23.04492,23.04492,0.5252462
257,-44.08182253320413,-20.066714270077405,19116.5,1272.5,68,1493,-27.390627,0.14301914,1.0899372,0.48200887,20,2018-07-09,2019-01-29,0.0,-12.656251,-12.656251,0.50711244
258,-44.09121342695801,-20.06448359236599,19437.5,1272.5,68,1814,-46.060757,0.115471214,0.99327016,0.57128394,22,2018-07-09,2019-01-29,0.0,-20.821123,-20.821123,0.5319189
259,-44.06188296427467,-20.0717004908441,18428.5,1273.5,69,805,-34.670444,0.034278765,0.9765817,0.866799,26,2018-07-09,2019-01-29,0.0,-20.956501,-20.956501,0.7802033
260,-44.068572368044556,-20.070125894812513,18626.5,1273.5,69,1003,94.67436,0.18206932,0.90770584,0.5363785,21,2018-07-09,2019-01-29,0.0,41.71079,41.71079,0.5079774
261,-44.070292959879595,-20.069732245804616,18694.5,1273.5,69,1071,-62.541294,0.041429136,0.90817565,0.80120534,24,2018-07-09,2019-01-29,0.0,-37.251507,-37.251507,0.7172969
262,,,18715.5,1273.5,69,1092,42.824287,0.053655162,0.91263694,0.7136743,26,2018-07-09,2019-01-29,0.0,29.862736,29.862736,0.69371784
263,-44.07629091085596,-20.068288866108993,18923.5,1273.5,69,1300,17.660498,0.11935836,0.933079,0.47296786,18,2018-07-09,2019-01-29,0.0,25.083652,25.083652,0.48008972
264,-44.08507075330393,-20.066058188397577,19212.5,1273.5,69,1589,34.88845,0.09632389,0.93279225,0.65675616,23,2018-07-09,2019-01-29,0.0,26.17295,26.17295,0.6150995
265,-44.09301442028067,-20.064221159694057,19499.5,1273.5,69,1876,0.7209812,0.15168269,0.92532593,0.4277661,17,2018-07-09,2019-01-29,0.0,-0.34624293,-0.34624293,0.4368139
266,-44.06165784010934,-20.07189731534805,18421.5,1274.5,70,798,-5.4151044,0.022206781,1.1067529,1.0,28,2018-07-09,2019-01-29,0.0,-4.2138605,-4.2138605,0.9992466
267,-44.06169000070439,-20.071831707180067,18422.5,1274.5,70,799,-3.4774246,0.0214505,1.0769268,1.0,28,2018-07-09,2019-01-29,0.0,-3.4170268,-3.4170268,0.99637806
268,-44.06181864308458,-20.071831707180067,18425.5,1274.5,70,802,-2.6515198,0.027740447,0.99879855,1.0,28,2018-07-09,2019-01-29,0.0,-4.0201125,-4.0201125,0.9746559
269,-44.06191512486972,-20.071831707180067,18428.5,1274.5,70,805,-31.911293,0.06823697,0.9065332,0.97477466,28,2018-07-09,2019-01-29,0.0,-15.67077,-15.67077,0.8707091
270,-44.06204376724991,-20.071831707180067,18431.5,1274.5,70,808,-7.4652143,0.03711568,1.0443751,1.0,28,2018-07-09,2019-01-29,0.0,-6.206459,-6.206459,0.9901151
271,-44.06207592784496,-20.071831707180067,18432.5,1274.5,70,809,-6.527758,0.02575983,1.1314788,1.0,28,2018-07-09,2019-01-29,0.0,-5.6936088,-5.6936088,0.99862903
272,-44.062108088440006,-20.071831707180067,18433.5,1274.5,70,810,-6.729967,0.011258809,1.8209488,1.0,28,2018-07-09,2019-01-29,0.0,-5.9027824,-5.9027824,1.0
273,-44.06220457022515,-20.0717004908441,18436.5,1274.5,70,813,-9.105914,0.0551397,1.0039699,1.0,28,2018-07-09,2019-01-29,0.0,-7.8927917,-7.8927917,0.9661938
274,-44.06889397399503,-20.070125894812513,18637.5,1274.5,70,1014,18.951843,0.17220132,0.9262765,0.5832436,24,2018-07-09,2019-01-29,0.0,11.351236,11.351236,0.5914367
275,-44.06944070411084,-20.069994678476547,18662.5,1274.5,70,1039,46.928734,0.13991483,0.9510904,0.5816469,24,2018-07-09,2019-01-29,0.0,36.063725,36.063725,0.5705314
276,-44.076741159186625,-20.068288866108993,18938.5,1274.5,70,1315,59.807304,0.13526751,0.96553344,0.45738816,17,2018-07-09,2019-01-29,0.0,33.03656,33.03656,0.47059914
277,,,19119.5,1274.5,70,1496,-2.5472553,0.15824428,0.9966644,0.58712095,24,2018-07-09,2019-01-29,0.0,-10.944656,-10.944656,0.5893095
278,-44.093947077537045,-20.06408994335809,19539.5,1274.5,70,1916,46.114437,0.09010196,0.9343835,0.6024124,23,2018-07-09,2019-01-29,0.0,13.474233,13.474233,0.62431586
